Id,PostType,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"48549","Answer","2019-04-03 19:31:57","6","","","",""
"48550","Answer","2019-04-03 19:38:24","3","","","",""
"48551","Question","2019-04-03 19:53:49","2","1781","<python><neural-network><deep-learning><keras><tensorflow>","1",""
"48553","Question","2019-04-03 20:46:30","2","442","<machine-learning><python><pandas><statistics><visualization>","1","1"
"48554","Answer","2019-04-03 20:56:22","0","","","",""
"48556","Answer","2019-04-03 21:49:35","2","","","",""
"48558","Answer","2019-04-03 23:03:45","6","","","",""
"48560","Question","2019-04-04 01:40:04","1","1618","<decision-trees>","1","1"
"48562","Question","2019-04-04 02:38:45","0","2989","<machine-learning><feature-engineering>","2",""
"48563","Answer","2019-04-04 02:43:59","1","","","",""
"60894","Answer","2019-09-27 14:41:03","3","","","",""
"60895","Question","2019-09-27 14:51:01","0","355","<deep-learning><reinforcement-learning><dqn><ai><softmax>","2",""
"60896","Question","2019-09-27 15:05:30","2","184","<multilabel-classification>","1","2"
"60899","Question","2019-09-27 15:30:49","1","104","<regression><predictive-modeling><overfitting>","1",""
"60900","Answer","2019-09-27 15:31:46","1","","","",""
"60903","Answer","2019-09-27 16:02:11","0","","","",""
"60904","Question","2019-09-27 16:07:02","1","30","<machine-learning><feature-selection>","1",""
"60910","Question","2019-09-27 16:54:29","0","107","<neural-network><keras><image-classification><convolutional-neural-network>","3",""
"60911","Question","2019-09-27 17:03:11","1","106","<machine-learning><linear-regression><visualization>","2","1"
"60912","Answer","2019-09-27 17:41:08","0","","","",""
"60917","Question","2019-09-27 20:01:34","1","53","<machine-learning><neural-network><deep-learning><keras>","1","0"
"60919","Answer","2019-09-27 20:41:14","0","","","",""
"60920","Answer","2019-09-27 20:50:14","2","","","",""
"60921","Question","2019-09-27 20:57:39","-1","91","<python><statistics><data><feature-engineering><data-science-model>","1",""
"60922","Answer","2019-09-27 20:58:40","0","","","",""
"60923","Answer","2019-09-27 21:20:24","2","","","",""
"60924","Answer","2019-09-27 21:37:13","0","","","",""
"60925","Answer","2019-09-27 22:21:17","3","","","",""
"60926","Answer","2019-09-27 22:26:39","0","","","",""
"60927","Question","2019-09-27 22:52:16","1","139","<python><linear-regression><cross-validation><score>","1",""
"60928","Answer","2019-09-27 23:51:32","1","","","",""
"60929","Answer","2019-09-27 23:56:39","1","","","",""
"60932","Question","2019-09-28 01:55:03","2","1190","<machine-learning><predictive-modeling><data><data-science-model>","2",""
"60936","Question","2019-09-28 06:22:33","2","379","<machine-learning><multiclass-classification><class-imbalance><sampling>","3",""
"60937","Answer","2019-09-28 06:44:34","0","","","",""
"60939","Answer","2019-09-28 09:53:03","0","","","",""
"60940","Answer","2019-09-28 10:15:13","1","","","",""
"60942","Answer","2019-09-28 10:59:09","0","","","",""
"60944","Question","2019-09-28 11:21:51","0","167","<neural-network><cnn><image-classification><image-recognition><image-preprocessing>","3",""
"60945","Answer","2019-09-28 11:28:59","2","","","",""
"60946","Question","2019-09-28 11:46:08","2","167","<deep-learning><classification><predictive-modeling>","3",""
"60947","Answer","2019-09-28 11:54:51","1","","","",""
"60948","Answer","2019-09-28 13:05:40","1","","","",""
"60949","Answer","2019-09-28 13:32:52","0","","","",""
"60950","Question","2019-09-28 13:35:03","15","10201","<decision-trees><xgboost><normalization>","2","3"
"60951","Question","2019-09-28 13:38:55","0","4496","<machine-learning><scikit-learn><decision-trees><xgboost>","1","2"
"60952","Question","2019-09-28 14:00:30","2","368","<pandas>","1",""
"60953","Answer","2019-09-28 14:45:20","2","","","",""
"60954","Answer","2019-09-28 14:51:09","15","","","",""
"60955","Question","2019-09-28 14:59:18","3","10759","<python><pandas><data-cleaning><numpy>","1",""
"60957","Answer","2019-09-28 15:49:29","4","","","",""
"60958","Question","2019-09-28 16:43:27","0","22","<neural-network><deep-learning><tensorflow><genetic-algorithms>","0",""
"60960","Question","2019-09-28 17:05:26","1","2757","<reinforcement-learning><overfitting><plotting>","2",""
"60962","Answer","2019-09-28 18:18:10","1","","","",""
"60965","Question","2019-09-28 19:22:40","1","31","<gradient-descent><boosting>","0",""
"60966","Question","2019-09-28 19:32:08","1","56","<machine-learning><classification><svm><optimization>","1",""
"60968","Question","2019-09-28 19:48:03","0","27","<deep-learning><keras><tensorflow><cnn><image>","1",""
"60970","Question","2019-09-28 20:50:22","0","375","<machine-learning><neural-network><keras><regression>","1","0"
"60971","Question","2019-09-28 21:07:41","1","114","<classification><decision-trees>","2",""
"60972","Answer","2019-09-28 21:12:58","0","","","",""
"60974","Question","2019-09-28 21:35:36","2","67","<nlp>","2","1"
"60976","Answer","2019-09-28 21:44:42","0","","","",""
"60978","Answer","2019-09-28 23:44:52","0","","","",""
"60979","Answer","2019-09-28 23:54:41","1","","","",""
"60980","Question","2019-09-29 02:24:27","1","64","<machine-learning>","2",""
"60981","Question","2019-09-29 04:21:48","0","188","<visualization>","1",""
"60982","Answer","2019-09-29 04:43:43","1","","","",""
"60983","Answer","2019-09-29 04:50:23","0","","","",""
"60986","Answer","2019-09-29 06:58:21","1","","","",""
"60987","Answer","2019-09-29 07:02:12","0","","","",""
"60990","Question","2019-09-29 10:05:35","1","35","<python><pandas><data-cleaning>","1",""
"60991","Question","2019-09-29 10:20:51","0","49","<anaconda>","1",""
"60993","Answer","2019-09-29 11:13:53","0","","","",""
"60994","Question","2019-09-29 11:20:09","0","108","<machine-learning>","1",""
"60995","Answer","2019-09-29 11:50:37","0","","","",""
"60996","Question","2019-09-29 12:11:51","0","1036","<machine-learning><regression><algorithms><perceptron>","1",""
"60997","Question","2019-09-29 12:27:41","2","58","<k-means><plotting>","0",""
"60998","Answer","2019-09-29 12:58:13","2","","","",""
"61001","Question","2019-09-29 14:38:45","0","357","<python><pandas>","1",""
"61002","Question","2019-09-29 16:18:06","2","206","<similar-documents>","2",""
"61003","Answer","2019-09-29 16:19:59","0","","","",""
"61006","Answer","2019-09-29 16:43:46","2","","","",""
"61009","Question","2019-09-29 18:57:49","2","960","<nlp><unsupervised-learning><named-entity-recognition>","2",""
"61011","Answer","2019-09-29 20:10:20","0","","","",""
"61012","Question","2019-09-29 20:36:30","0","46","<python><pandas>","1",""
"61018","Answer","2019-09-29 23:11:33","2","","","",""
"61020","Answer","2019-09-30 00:42:44","1","","","",""
"61021","Question","2019-09-30 02:04:41","0","58","<clustering><bigdata><k-means><distance><hierarchical-data-format>","2",""
"61022","Question","2019-09-30 03:11:31","0","569","<clustering><bigdata><k-means><similarity><distance>","2",""
"61024","Question","2019-09-30 04:00:46","2","205","<deep-learning><nlp><loss-function><transformer>","1","1"
"61026","Answer","2019-09-30 04:27:44","0","","","",""
"61028","Question","2019-09-30 04:43:34","0","210","<neural-network><cnn><convolution><backpropagation><reference-request>","1",""
"61029","Answer","2019-09-30 07:18:46","0","","","",""
"61031","Answer","2019-09-30 07:29:06","1","","","",""
"61032","Answer","2019-09-30 07:31:30","1","","","",""
"61034","Answer","2019-09-30 07:39:52","2","","","",""
"61036","Question","2019-09-30 09:00:41","1","4118","<python><keras><cnn>","4","2"
"61039","Answer","2019-09-30 11:36:44","0","","","",""
"61040","Question","2019-09-30 12:01:39","1","134","<r><data><sql><json>","1",""
"61042","Question","2019-09-30 12:18:12","4","3457","<lstm><xgboost><forecasting><arima>","2","1"
"61045","Question","2019-09-30 13:42:03","0","572","<word-embeddings>","0",""
"61048","Question","2019-09-30 14:42:22","2","1212","<machine-learning><python><categorical-data>","2",""
"61049","Answer","2019-09-30 14:57:40","2","","","",""
"61051","Question","2019-09-30 15:01:45","1","131","<r><xgboost><azure-ml>","1",""
"61055","Answer","2019-09-30 16:48:24","0","","","",""
"61056","Answer","2019-09-30 17:08:38","1","","","",""
"61057","Answer","2019-09-30 17:37:54","1","","","",""
"61058","Answer","2019-09-30 17:42:12","3","","","",""
"61060","Answer","2019-09-30 17:46:11","2","","","",""
"61061","Question","2019-09-30 18:42:06","1","40","<machine-learning-model><word-embeddings><aws>","0",""
"61063","Answer","2019-09-30 20:28:25","1","","","",""
"61066","Question","2019-09-30 23:08:48","0","57","<distributed>","1",""
"61067","Answer","2019-10-01 01:17:20","2","","","",""
"61068","Question","2019-10-01 01:21:20","0","62","<text-mining><tfidf>","1",""
"61070","Question","2019-10-01 04:09:51","5","472","<python><r><pipelines>","3",""
"61073","Answer","2019-10-01 05:11:01","1","","","",""
"61074","Question","2019-10-01 05:11:47","2","90","<machine-learning><neural-network><classification>","1",""
"61075","Question","2019-10-01 05:35:51","0","112","<machine-learning><python><decision-trees><information-theory>","1",""
"61078","Question","2019-10-01 07:54:26","0","84","<python><pandas><multiclass-classification><csv><data-table>","1",""
"61079","Answer","2019-10-01 08:01:37","1","","","",""
"61081","Answer","2019-10-01 08:13:42","3","","","",""
"61083","Answer","2019-10-01 08:31:26","0","","","",""
"61085","Question","2019-10-01 09:57:31","1","49","<dataset><data>","2",""
"61086","Question","2019-10-01 10:05:03","1","33","<jupyter><aws><sagemaker>","0","0"
"61087","Answer","2019-10-01 10:29:01","0","","","",""
"61089","Answer","2019-10-01 11:45:47","1","","","",""
"61090","Question","2019-10-01 12:19:19","1","22","<machine-learning><neural-network><reinforcement-learning><training>","0",""
"61091","Answer","2019-10-01 12:24:00","2","","","",""
"61092","Question","2019-10-01 12:43:06","3","91","<neural-network><keras><numpy>","1",""
"61093","Question","2019-10-01 12:45:09","0","62","<keras><lstm><sequence-to-sequence>","1",""
"61094","Answer","2019-10-01 12:56:37","1","","","",""
"61095","Question","2019-10-01 13:10:58","4","2626","<keras><time-series><lstm><convolution><autoencoder>","1","1"
"61096","Answer","2019-10-01 13:22:45","1","","","",""
"61099","Question","2019-10-01 14:15:05","0","27","<machine-learning><accuracy>","1",""
"61100","Question","2019-10-01 14:30:09","1","248","<keras><metric>","1",""
"61104","Answer","2019-10-01 15:18:26","2","","","",""
"61107","Question","2019-10-01 18:06:38","1","47","<machine-learning><predictive-modeling><machine-learning-model><aggregation>","1",""
"61114","Question","2019-10-01 20:54:40","1","1382","<python><accuracy><confusion-matrix>","4",""
"61115","Question","2019-10-01 20:57:27","1","31","<machine-learning><classification><class-imbalance><metric><boosting>","1",""
"48565","Question","2019-04-04 03:11:03","2","17","<machine-learning><keras>","1",""
"48566","Question","2019-04-04 04:10:28","0","523","<machine-learning><neural-network><deep-learning><cnn>","2",""
"48567","Answer","2019-04-04 04:59:44","1","","","",""
"48568","Answer","2019-04-04 05:03:27","0","","","",""
"48569","Question","2019-04-04 05:16:54","2","819","<lstm><pytorch><convergence>","0","0"
"48570","Answer","2019-04-04 05:22:25","1","","","",""
"48571","Question","2019-04-04 05:31:23","4","1513","<cnn><opencv><image-preprocessing>","2",""
"48572","Answer","2019-04-04 05:43:13","0","","","",""
"48573","Answer","2019-04-04 05:47:04","1","","","",""
"48574","Answer","2019-04-04 06:24:20","0","","","",""
"48575","Question","2019-04-04 06:27:53","1","629","<nlp><preprocessing>","1",""
"48576","Answer","2019-04-04 06:58:41","1","","","",""
"48577","TagWiki","2019-04-04 07:03:24","0","","","",""
"48578","TagWikiExcerpt","2019-04-04 07:03:24","0","","","",""
"48579","TagWiki","2019-04-04 07:04:06","0","","","",""
"48580","TagWikiExcerpt","2019-04-04 07:04:06","0","","","",""
"48581","Answer","2019-04-04 07:06:29","2","","","",""
"48582","Answer","2019-04-04 07:36:06","2","","","",""
"48583","Answer","2019-04-04 08:30:28","1","","","",""
"48584","Question","2019-04-04 08:37:09","3","2302","<neural-network><deep-learning><transfer-learning><vgg16>","3",""
"48585","Question","2019-04-04 08:42:17","1","2903","<time-series><similarity><distance>","1",""
"48586","Answer","2019-04-04 08:45:09","1","","","",""
"48587","Answer","2019-04-04 08:51:22","2","","","",""
"48589","Question","2019-04-04 09:25:50","0","214","<neural-network><nlp><speech-to-text>","2",""
"48592","Question","2019-04-04 09:37:38","6","437","<machine-learning><python><classification>","1","1"
"48593","Answer","2019-04-04 09:40:10","0","","","",""
"48594","Answer","2019-04-04 09:41:58","2","","","",""
"48595","TagWiki","2019-04-04 09:57:59","0","","","",""
"48596","TagWikiExcerpt","2019-04-04 09:57:59","0","","","",""
"48597","TagWiki","2019-04-04 09:59:15","0","","","",""
"48598","TagWikiExcerpt","2019-04-04 09:59:15","0","","","",""
"48599","TagWiki","2019-04-04 09:59:52","0","","","",""
"48600","TagWikiExcerpt","2019-04-04 09:59:52","0","","","",""
"48601","Answer","2019-04-04 10:03:05","1","","","",""
"48602","Question","2019-04-04 10:28:04","1","142","<machine-learning><statistics><self-study><mathematics>","1","3"
"48604","Answer","2019-04-04 10:32:44","1","","","",""
"48606","Question","2019-04-04 12:22:01","2","186","<r><scraping>","1",""
"48607","Answer","2019-04-04 12:29:21","27","","","",""
"48609","Question","2019-04-04 13:14:27","3","405","<r><data>","2",""
"48610","Answer","2019-04-04 13:17:41","1","","","",""
"48611","Answer","2019-04-04 15:09:53","2","","","",""
"48613","TagWiki","2019-04-04 15:30:13","0","","","",""
"48614","TagWikiExcerpt","2019-04-04 15:30:13","0","","","",""
"48615","Question","2019-04-04 15:32:30","0","41","<python><classifier>","2",""
"48616","TagWiki","2019-04-04 15:40:08","0","","","",""
"48617","TagWikiExcerpt","2019-04-04 15:40:08","0","","","",""
"48618","Answer","2019-04-04 15:40:25","2","","","",""
"48619","Answer","2019-04-04 15:41:15","0","","","",""
"48620","Answer","2019-04-04 15:42:59","2","","","",""
"48621","Question","2019-04-04 15:47:22","1","303","<machine-learning><dataset><missing-data>","2",""
"48622","Answer","2019-04-04 16:04:39","0","","","",""
"48623","Answer","2019-04-04 16:12:24","1","","","",""
"48624","Question","2019-04-04 16:39:48","1","3991","<classification><tensorflow><svm>","1","2"
"48628","Answer","2019-04-04 18:59:43","1","","","",""
"48629","Question","2019-04-04 19:17:30","1","94","<r><time-series><forecasting>","2","1"
"48630","Answer","2019-04-04 19:40:21","7","","","",""
"48631","Answer","2019-04-04 19:46:58","1","","","",""
"48632","Answer","2019-04-04 20:03:09","2","","","",""
"48633","Question","2019-04-04 20:09:55","3","53","<neural-network><classification><keras><image-classification><preprocessing>","1",""
"48634","Answer","2019-04-04 21:05:42","5","","","",""
"48635","Answer","2019-04-04 21:59:23","1","","","",""
"48638","Answer","2019-04-04 22:51:44","3","","","",""
"48639","Answer","2019-04-04 23:37:47","0","","","",""
"48640","Question","2019-04-04 23:47:22","2","99","<deep-learning><lstm><rnn><named-entity-recognition><sequence-to-sequence>","1","1"
"48642","Question","2019-04-05 00:36:49","8","19749","<machine-learning><k-means><similarity><image>","1","6"
"48643","Question","2019-04-05 01:10:33","1","26","<machine-learning><k-means>","1",""
"48645","Question","2019-04-05 03:24:06","3","111","<machine-learning><computer-vision>","3",""
"48646","Answer","2019-04-05 04:11:44","12","","","",""
"48647","Answer","2019-04-05 04:25:23","0","","","",""
"48648","Answer","2019-04-05 04:33:06","3","","","",""
"48650","Answer","2019-04-05 05:26:47","1","","","",""
